link,date,track,country,time,race_title,race_name,race_class,handicap_rating,age_class,distance_mls,distance,going,prize,total_runners,winning_time,winning_timevar,total_sp,edate,link,date,position,row_index,draw,horse_name,horse_country,price_decimal,price_fraction,price_symbol,horse_age,birth_year,horse_weight,dist_upper,dist_beaten,racecard_number,horse_or,horse_ts,horse_rpr,horse_jockey,horse_trainer,color,sex,sire,dam,damsire,price_var,headgear,wind_12
https://www.racingpost.com/results/93/windsor/2020-10-19/767223,2020-10-19,Windsor,UK,04:30:00,Sky Sports Racing Sky 415 Amateur Jockeys' Handicap,C1: Amateur; C4: Handicap;,6,0-65,3yo+,1.4312,1.4375,Soft,"1: £2,682.77; 2: £832.05; 3: £415.81; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",16,153.33,-9.83,132.0,2020-10-21 17:25:35,https://www.racingpost.com/results/93/windsor/2020-10-19/767223,2020-10-19,4,3,15,Lady Isabel,IRE,2.75,7/4,F,3,2017,148,1.25,1.75,3,68,55,69,Mr Matthew Ennis,Joseph Parr,b,f,Hallowed Crown (AUS),Meanwhile (IRE),Haafhd,tchd 7/1 and tchd 8/1,,0
https://www.racingpost.com/results/93/windsor/2020-10-19/767223,2020-10-19,Windsor,UK,04:30:00,Sky Sports Racing Sky 415 Amateur Jockeys' Handicap,C1: Amateur; C4: Handicap;,6,0-65,3yo+,1.4312,1.4375,Soft,"1: £2,682.77; 2: £832.05; 3: £415.81; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",16,153.33,-9.83,132.0,2020-10-21 17:25:35,https://www.racingpost.com/results/93/windsor/2020-10-19/767223,2020-10-19,5,4,2,Ballydoyle,GER,17.0,16/1,,5,2015,144,1.0,2.75,7,59,44,59,Miss Ellie Vaughan,Gary Moore,b,g,Masterstroke (USA),Best Tune,King's Best,op 14/1,,0
https://www.racingpost.com/results/93/windsor/2020-10-19/767223,2020-10-19,Windsor,UK,04:30:00,Sky Sports Racing Sky 415 Amateur Jockeys' Handicap,C1: Amateur; C4: Handicap;,6,0-65,3yo+,1.4312,1.4375,Soft,"1: £2,682.77; 2: £832.05; 3: £415.81; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",16,153.33,-9.83,132.0,2020-10-21 17:25:35,https://www.racingpost.com/results/93/windsor/2020-10-19/767223,2020-10-19,6,5,4,Das Kapital,,6.5,11/2,,5,2015,146,4.75,7.5,11,56,31,49,Mr Ross Birkett,John Berry,b,g,Cityscape,Narla,Nayef,op 7/1,,0
https://www.racingpost.com/results/93/windsor/2020-10-19/767223,2020-10-19,Windsor,UK,04:30:00,Sky Sports Racing Sky 415 Amateur Jockeys' Handicap,C1: Amateur; C4: Handicap;,6,0-65,3yo+,1.4312,1.4375,Soft,"1: £2,682.77; 2: £832.05; 3: £415.81; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",16,153.33,-9.83,132.0,2020-10-21 17:25:35,https://www.racingpost.com/results/93/windsor/2020-10-19/767223,2020-10-19,7,6,12,Tiar Na Nog,IRE,17.0,16/1,,8,2012,148,2.0,9.5,8,58,29,48,Mr Patrick Millman,Denis Coakley,b,m,Ask,Carmencita,Rock Of Gibraltar,op 20/1,,0
https://www.racingpost.com/results/93/windsor/2020-10-19/767223,2020-10-19,Windsor,UK,04:30:00,Sky Sports Racing Sky 415 Amateur Jockeys' Handicap,C1: Amateur; C4: Handicap;,6,0-65,3yo+,1.4312,1.4375,Soft,"1: £2,682.77; 2: £832.05; 3: £415.81; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",16,153.33,-9.83,132.0,2020-10-21 17:25:35,https://www.racingpost.com/results/93/windsor/2020-10-19/767223,2020-10-19,8,7,10,Tapis Libre,,23.0,22/1,,12,2008,150,4.75,14.25,5,60,21,44,Miss Joanna Mason,Michael Easterby,b,g,Librettist (USA),Stella Manuela (FR),Galileo,op 20/1,p,0
https://www.racingpost.com/results/93/windsor/2020-10-19/767223,2020-10-19,Windsor,UK,04:30:00,Sky Sports Racing Sky 415 Amateur Jockeys' Handicap,C1: Amateur; C4: Handicap;,6,0-65,3yo+,1.4312,1.4375,Soft,"1: £2,682.77; 2: £832.05; 3: £415.81; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",16,153.33,-9.83,132.0,2020-10-21 17:25:35,https://www.racingpost.com/results/93/windsor/2020-10-19/767223,2020-10-19,9,8,1,Triple Nickle,IRE,8.0,7/1,,4,2016,149,1.5,15.75,1,64,22,46,Miss Jessica Llewellyn,Bernard Llewellyn,b,f,So You Think (NZ),Secret Shine (IRE),Raven's Pass,op 15/2,p,0
https://www.racingpost.com/results/93/windsor/2020-10-19/767223,2020-10-19,Windsor,UK,04:30:00,Sky Sports Racing Sky 415 Amateur Jockeys' Handicap,C1: Amateur; C4: Handicap;,6,0-65,3yo+,1.4312,1.4375,Soft,"1: £2,682.77; 2: £832.05; 3: £415.81; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",16,153.33,-9.83,132.0,2020-10-21 17:25:35,https://www.racingpost.com/results/93/windsor/2020-10-19/767223,2020-10-19,10,9,6,Good Impression,,29.0,28/1,,5,2015,146,4.5,20.25,10,56,5,31,Miss Jodie Hughes,Dai Burchell,b,g,Showcasing,Daintily Done,Cacique,op 25/1,p,0
https://www.racingpost.com/results/93/windsor/2020-10-19/767223,2020-10-19,Windsor,UK,04:30:00,Sky Sports Racing Sky 415 Amateur Jockeys' Handicap,C1: Amateur; C4: Handicap;,6,0-65,3yo+,1.4312,1.4375,Soft,"1: £2,682.77; 2: £832.05; 3: £415.81; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",16,153.33,-9.83,132.0,2020-10-21 17:25:35,https://www.racingpost.com/results/93/windsor/2020-10-19/767223,2020-10-19,11,10,13,Lovely Lou Lou,,15.0,14/1,,4,2016,146,6.0,26.25,4,61,0,28,Mr Matthew Johnson,John Butler,b,f,Sir Percy,Silver Linnet (IRE),Acclamation,op 12/1,p,1
https://www.racingpost.com/results/93/windsor/2020-10-19/767223,2020-10-19,Windsor,UK,04:30:00,Sky Sports Racing Sky 415 Amateur Jockeys' Handicap,C1: Amateur; C4: Handicap;,6,0-65,3yo+,1.4312,1.4375,Soft,"1: £2,682.77; 2: £832.05; 3: £415.81; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",16,153.33,-9.83,132.0,2020-10-21 17:25:35,https://www.racingpost.com/results/93/windsor/2020-10-19/767223,2020-10-19,12,11,8,Rocket Ronnie,IRE,81.0,80/1,,10,2010,128,6.0,32.25,15,45,0,4,Miss Charlotte Tudor,Adrian Wintle,b,g,Antonius Pius (USA),Ctesiphon (USA),Arch,op 40/1,p,0
https://www.racingpost.com/results/93/windsor/2020-10-19/767223,2020-10-19,Windsor,UK,04:30:00,Sky Sports Racing Sky 415 Amateur Jockeys' Handicap,C1: Amateur; C4: Handicap;,6,0-65,3yo+,1.4312,1.4375,Soft,"1: £2,682.77; 2: £832.05; 3: £415.81; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",16,153.33,-9.83,132.0,2020-10-21 17:25:35,https://www.racingpost.com/results/93/windsor/2020-10-19/767223,2020-10-19,13,12,11,Blue Battalion,,101.0,100/1,,4,2016,130,0.75,33.0,16,45,0,3,Mr Philip Thomas,John Gallagher,ch,g,Cityscape,Hollybell,Beveled,op 80/1,,0
https://www.racingpost.com/results/93/windsor/2020-10-19/767223,2020-10-19,Windsor,UK,04:30:00,Sky Sports Racing Sky 415 Amateur Jockeys' Handicap,C1: Amateur; C4: Handicap;,6,0-65,3yo+,1.4312,1.4375,Soft,"1: £2,682.77; 2: £832.05; 3: £415.81; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",16,153.33,-9.83,132.0,2020-10-21 17:25:35,https://www.racingpost.com/results/93/windsor/2020-10-19/767223,2020-10-19,14,13,14,Smiley Bagel,IRE,201.0,200/1,,7,2013,140,6.0,39.0,9,57,0,6,Miss Megan Wingrove,Mark Loughnane,b,g,Kyllachy,Epistoliere (IRE),Alzao,op 125/1,,0
https://www.racingpost.com/results/93/windsor/2020-10-19/767223,2020-10-19,Windsor,UK,04:30:00,Sky Sports Racing Sky 415 Amateur Jockeys' Handicap,C1: Amateur; C4: Handicap;,6,0-65,3yo+,1.4312,1.4375,Soft,"1: £2,682.77; 2: £832.05; 3: £415.81; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",16,153.33,-9.83,132.0,2020-10-21 17:25:35,https://www.racingpost.com/results/93/windsor/2020-10-19/767223,2020-10-19,15,14,5,Jumping Jack,IRE,126.0,125/1,,6,2014,137,6.5,45.5,14,52,0,0,Miss Michelle Bryant,Paddy Butler,b,g,Sir Prancealot (IRE),She's A Character,Invincible Spirit,op 80/1,p,0
https://www.racingpost.com/results/93/windsor/2020-10-19/767223,2020-10-19,Windsor,UK,04:30:00,Sky Sports Racing Sky 415 Amateur Jockeys' Handicap,C1: Amateur; C4: Handicap;,6,0-65,3yo+,1.4312,1.4375,Soft,"1: £2,682.77; 2: £832.05; 3: £415.81; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",16,153.33,-9.83,132.0,2020-10-21 17:25:35,https://www.racingpost.com/results/93/windsor/2020-10-19/767223,2020-10-19,16,15,9,Zubaidah,,151.0,150/1,,8,2012,140,40.0,85.5,12,55,0,0,Miss Megan Trainor,Paddy Butler,b,m,Exceed And Excel (AUS),Bedouin Bride (USA),Chester House,op 80/1,tp,0
https://www.racingpost.com/results/93/windsor/2020-10-19/767224,2020-10-19,Windsor,UK,01:00:00,Windsor Racecourse Supports Racing To School Handicap,C4: Handicap;,6,0-60,3yo+,0.6369,0.625,Soft,"1: £2,781.67; 2: £827.75; 3: £413.66; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",11,62.28,-3.78,123.0,2020-10-21 17:26:28,https://www.racingpost.com/results/93/windsor/2020-10-19/767224,2020-10-19,1,0,9,Charles Le Brun,,2.75,7/4,F,3,2017,120,0.25,0.0,7,46,49,54,Rob Hornby,Jonathan Portman,b,g,Equiano (FR),Miss Work Of Art,Dutch Art,op 13/8,,0
https://www.racingpost.com/results/93/windsor/2020-10-19/767224,2020-10-19,Windsor,UK,01:00:00,Windsor Racecourse Supports Racing To School Handicap,C4: Handicap;,6,0-60,3yo+,0.6369,0.625,Soft,"1: £2,781.67; 2: £827.75; 3: £413.66; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",11,62.28,-3.78,123.0,2020-10-21 17:26:28,https://www.racingpost.com/results/93/windsor/2020-10-19/767224,2020-10-19,2,1,8,Tomahawk Ridge,IRE,13.0,12/1,,4,2016,112,0.75,0.0,10,45,44,49,Tyler Heard,John Gallagher,gr,g,Alhebayeb (IRE),Low Cut Affair (IRE),Fast Company,op 16/1,b,1
https://www.racingpost.com/results/93/windsor/2020-10-19/767224,2020-10-19,Windsor,UK,01:00:00,Windsor Racecourse Supports Racing To School Handicap,C4: Handicap;,6,0-60,3yo+,0.6369,0.625,Soft,"1: £2,781.67; 2: £827.75; 3: £413.66; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",11,62.28,-3.78,123.0,2020-10-21 17:26:28,https://www.racingpost.com/results/93/windsor/2020-10-19/767224,2020-10-19,3,2,6,Refuge,,3.5,5/2,,3,2017,127,0.25,0.75,3,56,55,61,Harrison Shaw,Michael Easterby,b,g,Harbour Watch (IRE),Beldale Memory (IRE),Camacho,op 3/1,,0
https://www.racingpost.com/results/93/windsor/2020-10-19/767224,2020-10-19,Windsor,UK,01:00:00,Windsor Racecourse Supports Racing To School Handicap,C4: Handicap;,6,0-60,3yo+,0.6369,0.625,Soft,"1: £2,781.67; 2: £827.75; 3: £413.66; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",11,62.28,-3.78,123.0,2020-10-21 17:26:28,https://www.racingpost.com/results/93/windsor/2020-10-19/767224,2020-10-19,4,3,7,Starchant,,34.0,33/1,,4,2016,114,1.75,2.5,8,45,36,43,George Rooke,John Bridger,b,f,Gregorian (IRE),Aegean Mystery,Dr Fong,op 66/1 tchd 80/1,,0
https://www.racingpost.com/results/93/windsor/2020-10-19/767224,2020-10-19,Windsor,UK,01:00:00,Windsor Racecourse Supports Racing To School Handicap,C4: Handicap;,6,0-60,3yo+,0.6369,0.625,Soft,"1: £2,781.67; 2: £827.75; 3: £413.66; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",11,62.28,-3.78,123.0,2020-10-21 17:26:28,https://www.racingpost.com/results/93/windsor/2020-10-19/767224,2020-10-19,5,4,5,Hey Ho Let's Go,,15.0,14/1,,4,2016,124,0.25,3.0,5,50,40,47,David Probert,Mark Hoad,b,g,Dream Ahead (USA),Lookslikeanangel,Holy Roman Emperor,op 12/1,,0
https://www.racingpost.com/results/93/windsor/2020-10-19/767224,2020-10-19,Windsor,UK,01:00:00,Windsor Racecourse Supports Racing To School Handicap,C4: Handicap;,6,0-60,3yo+,0.6369,0.625,Soft,"1: £2,781.67; 2: £827.75; 3: £413.66; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",11,62.28,-3.78,123.0,2020-10-21 17:26:28,https://www.racingpost.com/results/93/windsor/2020-10-19/767224,2020-10-19,6,5,2,Flip Mode,,26.0,25/1,,3,2017,133,1.0,4.0,1,59,46,53,Ciaran Mckee,John O'Shea,b,g,Lethal Force (IRE),Canukeepasecret,Mind Games,op 14/1 tchd 28/1,,0
https://www.racingpost.com/results/93/windsor/2020-10-19/767224,2020-10-19,Windsor,UK,01:00:00,Windsor Racecourse Supports Racing To School Handicap,C4: Handicap;,6,0-60,3yo+,0.6369,0.625,Soft,"1: £2,781.67; 2: £827.75; 3: £413.66; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",11,62.28,-3.78,123.0,2020-10-21 17:26:28,https://www.racingpost.com/results/93/windsor/2020-10-19/767224,2020-10-19,7,6,10,Firenze Rosa,IRE,11.0,10/1,,5,2015,118,0.5,4.5,4,51,35,43,Saffie Osborne,John Bridger,b,m,Zebedee,Our Nana Rose (IRE),Viking Ruler,op 12/1,p,1
https://www.racingpost.com/results/93/windsor/2020-10-19/767224,2020-10-19,Windsor,UK,01:00:00,Windsor Racecourse Supports Racing To School Handicap,C4: Handicap;,6,0-60,3yo+,0.6369,0.625,Soft,"1: £2,781.67; 2: £827.75; 3: £413.66; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",11,62.28,-3.78,123.0,2020-10-21 17:26:28,https://www.racingpost.com/results/93/windsor/2020-10-19/767224,2020-10-19,8,7,4,Amberine,,10.0,9/1,,6,2014,124,0.75,5.25,6,50,31,39,J F Egan,Malcolm Saunders,b,m,Equiano (FR),Crimson Fern (IRE),Titus Livius,op 17/2 tchd 10/1,,0
https://www.racingpost.com/results/93/windsor/2020-10-19/767224,2020-10-19,Windsor,UK,01:00:00,Windsor Racecourse Supports Racing To School Handicap,C4: Handicap;,6,0-60,3yo+,0.6369,0.625,Soft,"1: £2,781.67; 2: £827.75; 3: £413.66; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",11,62.28,-3.78,123.0,2020-10-21 17:26:28,https://www.racingpost.com/results/93/windsor/2020-10-19/767224,2020-10-19,9,8,11,Stopdworldnletmeof,,51.0,50/1,,6,2014,119,0.25,5.25,9,45,25,33,Nicola Currie,David Flood,b,g,Piccolo,Dilli Dancer,Dansili,tchd 66/1,b,0
https://www.racingpost.com/results/93/windsor/2020-10-19/767224,2020-10-19,Windsor,UK,01:00:00,Windsor Racecourse Supports Racing To School Handicap,C4: Handicap;,6,0-60,3yo+,0.6369,0.625,Soft,"1: £2,781.67; 2: £827.75; 3: £413.66; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",11,62.28,-3.78,123.0,2020-10-21 17:26:28,https://www.racingpost.com/results/93/windsor/2020-10-19/767224,2020-10-19,10,9,3,Wild Flower,IRE,7.0,6/1,,8,2012,130,1.25,6.5,2,56,31,40,Josephine Gordon,Shaun Keightley,b,m,Approve (IRE),Midsummernitedream (GER),Thatching,op 11/2 tchd 5/1,tp,0
https://www.racingpost.com/results/93/windsor/2020-10-19/767224,2020-10-19,Windsor,UK,01:00:00,Windsor Racecourse Supports Racing To School Handicap,C4: Handicap;,6,0-60,3yo+,0.6369,0.625,Soft,"1: £2,781.67; 2: £827.75; 3: £413.66; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",11,62.28,-3.78,123.0,2020-10-21 17:26:28,https://www.racingpost.com/results/93/windsor/2020-10-19/767224,2020-10-19,11,10,1,Tilsworth Emerald,,126.0,125/1,,5,2015,114,5.0,11.5,11,45,0,11,Marco Ghiani,J R Jenkins,b,m,Equiano (FR),Tilsworth Charlie,Dansili,op 100/1 tchd 150/1,v,1
https://www.racingpost.com/results/93/windsor/2020-10-19/769783,2020-10-19,Windsor,UK,04:00:00,Follow At The Races On Twitter Handicap (Div II),C4: Handicap;,5,0-70,3yo+,1.0176,1.0,Soft,"1: £3,428.57; 2: £1,020.25; 3: £509.86; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",13,104.83,-4.23,123.0,2020-10-21 17:25:45,https://www.racingpost.com/results/93/windsor/2020-10-19/769783,2020-10-19,1,0,8,Espresso Freddo,IRE,4.333,100/30,J,6,2014,134,0.25,0.0,1,68,73,0,Kieran Shoemark,Robert Stephens,b,g,Fast Company (IRE),Spring Bouquet (IRE),King's Best,op 9/2,v,0
https://www.racingpost.com/results/93/windsor/2020-10-19/769783,2020-10-19,Windsor,UK,04:00:00,Follow At The Races On Twitter Handicap (Div II),C4: Handicap;,5,0-70,3yo+,1.0176,1.0,Soft,"1: £3,428.57; 2: £1,020.25; 3: £509.86; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",13,104.83,-4.23,123.0,2020-10-21 17:25:45,https://www.racingpost.com/results/93/windsor/2020-10-19/769783,2020-10-19,2,1,4,Le Reveur,IRE,15.0,14/1,,3,2017,133,3.25,0.0,2,70,64,0,Ryan Tate,Mike Murphy,b,g,Dream Ahead (USA),Don't Be,Cape Cross,op 10/1,v,0
https://www.racingpost.com/results/93/windsor/2020-10-19/769783,2020-10-19,Windsor,UK,04:00:00,Follow At The Races On Twitter Handicap (Div II),C4: Handicap;,5,0-70,3yo+,1.0176,1.0,Soft,"1: £3,428.57; 2: £1,020.25; 3: £509.86; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",13,104.83,-4.23,123.0,2020-10-21 17:25:45,https://www.racingpost.com/results/93/windsor/2020-10-19/769783,2020-10-19,3,2,9,Party Island,IRE,4.333,100/30,J,3,2017,127,3.25,6.5,9,64,48,0,Oisin Murphy,Denis Coakley,ch,g,Tagula (IRE),Pretty Demanding (IRE),Night Shift,op 3/1 tchd 11/4 and tchd 7/2,,0
https://www.racingpost.com/results/93/windsor/2020-10-19/769783,2020-10-19,Windsor,UK,04:00:00,Follow At The Races On Twitter Handicap (Div II),C4: Handicap;,5,0-70,3yo+,1.0176,1.0,Soft,"1: £3,428.57; 2: £1,020.25; 3: £509.86; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",13,104.83,-4.23,123.0,2020-10-21 17:25:45,https://www.racingpost.com/results/93/windsor/2020-10-19/769783,2020-10-19,4,3,5,Atalanta Queen,,23.0,22/1,,5,2015,117,0.5,7.0,13,51,34,0,Kieran O'Neill,Robyn Brisland,b,m,Canford Cliffs (IRE),Champagne Aerial (IRE),Night Shift,tchd 28/1,v,0
https://www.racingpost.com/results/93/windsor/2020-10-19/769783,2020-10-19,Windsor,UK,04:00:00,Follow At The Races On Twitter Handicap (Div II),C4: Handicap;,5,0-70,3yo+,1.0176,1.0,Soft,"1: £3,428.57; 2: £1,020.25; 3: £509.86; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",13,104.83,-4.23,123.0,2020-10-21 17:25:45,https://www.racingpost.com/results/93/windsor/2020-10-19/769783,2020-10-19,5,4,1,Kodiellen,IRE,26.0,25/1,,3,2017,123,1.25,8.25,5,67,45,0,Edward Rees,Richard Hannon,b,f,Kodiac,Newellen (IRE),Montjeu,op 16/1,,0
https://www.racingpost.com/results/93/windsor/2020-10-19/769783,2020-10-19,Windsor,UK,04:00:00,Follow At The Races On Twitter Handicap (Div II),C4: Handicap;,5,0-70,3yo+,1.0176,1.0,Soft,"1: £3,428.57; 2: £1,020.25; 3: £509.86; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",13,104.83,-4.23,123.0,2020-10-21 17:25:45,https://www.racingpost.com/results/93/windsor/2020-10-19/769783,2020-10-19,6,5,13,Stopnsearch,,8.0,7/1,,3,2017,132,1.75,10.0,3,69,42,0,William Carson,Brett Johnson,b,g,War Command (USA),Secret Suspect,Invincible Spirit,op 6/1 tchd 8/1,,0
https://www.racingpost.com/results/93/windsor/2020-10-19/769783,2020-10-19,Windsor,UK,04:00:00,Follow At The Races On Twitter Handicap (Div II),C4: Handicap;,5,0-70,3yo+,1.0176,1.0,Soft,"1: £3,428.57; 2: £1,020.25; 3: £509.86; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",13,104.83,-4.23,123.0,2020-10-21 17:25:45,https://www.racingpost.com/results/93/windsor/2020-10-19/769783,2020-10-19,7,6,2,Mabo,,23.0,22/1,,5,2015,125,1.0,11.0,10,59,30,0,Rossa Ryan,Grace Harris,gr,g,Aussie Rules (USA),Crochet (IRE),Mark Of Esteem,op 25/1,b,0
https://www.racingpost.com/results/93/windsor/2020-10-19/769783,2020-10-19,Windsor,UK,04:00:00,Follow At The Races On Twitter Handicap (Div II),C4: Handicap;,5,0-70,3yo+,1.0176,1.0,Soft,"1: £3,428.57; 2: £1,020.25; 3: £509.86; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",13,104.83,-4.23,123.0,2020-10-21 17:25:45,https://www.racingpost.com/results/93/windsor/2020-10-19/769783,2020-10-19,8,7,10,Platinum Prince,,11.0,10/1,,3,2017,130,2.0,13.0,7,67,31,0,David Probert,Gary Moore,gr,g,Harbour Watch (IRE),Sakhee's Pearl,Sakhee,op 8/1 tchd 12/1,,0
https://www.racingpost.com/results/93/windsor/2020-10-19/769783,2020-10-19,Windsor,UK,04:00:00,Follow At The Races On Twitter Handicap (Div II),C4: Handicap;,5,0-70,3yo+,1.0176,1.0,Soft,"1: £3,428.57; 2: £1,020.25; 3: £509.86; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",13,104.83,-4.23,123.0,2020-10-21 17:25:45,https://www.racingpost.com/results/93/windsor/2020-10-19/769783,2020-10-19,9,8,12,Dancing Jo,,17.0,16/1,,4,2016,111,1.25,14.25,12,52,13,0,Oliver Timms,Mick Channon,b,g,Mazameer (IRE),Remix (IRE),Oratorio,op 14/1,,0
https://www.racingpost.com/results/93/windsor/2020-10-19/769783,2020-10-19,Windsor,UK,04:00:00,Follow At The Races On Twitter Handicap (Div II),C4: Handicap;,5,0-70,3yo+,1.0176,1.0,Soft,"1: £3,428.57; 2: £1,020.25; 3: £509.86; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",13,104.83,-4.23,123.0,2020-10-21 17:25:45,https://www.racingpost.com/results/93/windsor/2020-10-19/769783,2020-10-19,10,9,3,Globe Theatre,USA,51.0,50/1,,4,2016,122,0.25,14.5,8,63,23,0,Gina Mangan,David Evans,b,c,War Front (USA),Was (IRE),Galileo,op 40/1 tchd 66/1,t,0
https://www.racingpost.com/results/93/windsor/2020-10-19/769783,2020-10-19,Windsor,UK,04:00:00,Follow At The Races On Twitter Handicap (Div II),C4: Handicap;,5,0-70,3yo+,1.0176,1.0,Soft,"1: £3,428.57; 2: £1,020.25; 3: £509.86; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",13,104.83,-4.23,123.0,2020-10-21 17:25:45,https://www.racingpost.com/results/93/windsor/2020-10-19/769783,2020-10-19,11,10,11,Man Of The Sea,IRE,15.0,14/1,,4,2016,127,3.75,18.25,4,66,15,0,Ray Dawson,Neil Mulholland,ch,g,Born To Sea (IRE),Hurricane Lily (IRE),Ali-Royal,op 11/1 tchd 16/1,tp,0
https://www.racingpost.com/results/93/windsor/2020-10-19/769783,2020-10-19,Windsor,UK,04:00:00,Follow At The Races On Twitter Handicap (Div II),C4: Handicap;,5,0-70,3yo+,1.0176,1.0,Soft,"1: £3,428.57; 2: £1,020.25; 3: £509.86; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",13,104.83,-4.23,123.0,2020-10-21 17:25:45,https://www.racingpost.com/results/93/windsor/2020-10-19/769783,2020-10-19,12,11,7,The King's Steed,,6.0,5/1,,7,2013,125,0.75,19.0,11,59,6,0,Silvestre De Sousa,Shaun Lycett,b,g,Equiano (FR),King's Siren (IRE),King's Best,op 15/2,t,0
https://www.racingpost.com/results/93/windsor/2020-10-19/769783,2020-10-19,Windsor,UK,04:00:00,Follow At The Races On Twitter Handicap (Div II),C4: Handicap;,5,0-70,3yo+,1.0176,1.0,Soft,"1: £3,428.57; 2: £1,020.25; 3: £509.86; 4: £300; 5: £300; 6: £300; 7: £300; 8: £300",13,104.83,-4.23,123.0,2020-10-21 17:25:45,https://www.racingpost.com/results/93/windsor/2020-10-19/769783,2020-10-19,13,12,6,Kyllachys Tale,IRE,21.0,20/1,,6,2014,130,0.75,19.75,6,64,9,0,Rob Hornby,Roger Teal,b,m,Kyllachy,Betray,King's Best,op 25/1 tchd 18/1,p,0
https://www.racingpost.com/results/192/naas/2020-10-18/767495,2020-10-18,Naas (IRE),Ireland,03:05:00,Foran Equine Irish EBF Auction Race Final (Plus 10 Race),C2: Auction;,0,,2yo,0.0,0.875,Soft,"1: €70,800; 2: €22,800; 3: €10,800; 4: €4,800; 5: €2,400; 6: €1,200",16,91.66,-8.56,125.0,2020-10-21 17:25:51,https://www.racingpost.com/results/192/naas/2020-10-18/767495,2020-10-18,1,0,16,Ecliptical,IRE,5.5,9/2,,2,2018,129,0.25,0.0,5,0,60,97,Colin Keane,G M Lyons,b,c,Elzaam (AUS),Vocal,Singspiel,op 5/1,,0
https://www.racingpost.com/results/192/naas/2020-10-18/767495,2020-10-18,Naas (IRE),Ireland,03:05:00,Foran Equine Irish EBF Auction Race Final (Plus 10 Race),C2: Auction;,0,,2yo,0.0,0.875,Soft,"1: €70,800; 2: €22,800; 3: €10,800; 4: €4,800; 5: €2,400; 6: €1,200",16,91.66,-8.56,125.0,2020-10-21 17:25:51,https://www.racingpost.com/results/192/naas/2020-10-18/767495,2020-10-18,2,1,3,The Blue Panther,IRE,51.0,50/1,,2,2018,129,1.25,0.0,6,86,56,94,Chris Hayes,Michael Mulvany,b,c,Buratino (IRE),Banksia,Marju,op 28/1,t,1
https://www.racingpost.com/results/192/naas/2020-10-18/767495,2020-10-18,Naas (IRE),Ireland,03:05:00,Foran Equine Irish EBF Auction Race Final (Plus 10 Race),C2: Auction;,0,,2yo,0.0,0.875,Soft,"1: €70,800; 2: €22,800; 3: €10,800; 4: €4,800; 5: €2,400; 6: €1,200",16,91.66,-8.56,125.0,2020-10-21 17:25:51,https://www.racingpost.com/results/192/naas/2020-10-18/767495,2020-10-18,3,2,4,Vafortino,IRE,7.0,6/1,,2,2018,137,0.5,1.75,1,99,62,101,Declan McDonogh,Joseph Patrick O'Brien,b,c,New Bay,Arbaah (USA),Invasor,op 13/2,,0
